timestamp,region,temperature,rainfall,soil_moisture
2027-12-09 18:00:00,Nashik,24.7,0.0,0.366
2027-12-10 00:00:00,Pune,26.53,0.0,0.357
2027-12-10 06:00:00,Pune,26.3,0.0,0.394
2027-12-10 12:00:00,Pune,27.45,0.0,0.272
2027-12-10 18:00:00,Nashik,24.22,0.0,0.307
2027-12-11 00:00:00,Nashik,26.33,0.9,0.383
2027-12-11 06:00:00,Nashik,24.14,9.2,0.48
2027-12-11 12:00:00,Mumbai,22.55,0.0,0.383
2027-12-11 18:00:00,Pune,36.37,0.0,0.343
2027-12-12 00:00:00,Nashik,20.84,3.0,0.419
2027-12-12 06:00:00,Pune,21.35,0.0,0.446
2027-12-12 12:00:00,Pune,19.97,0.0,0.412
2027-12-12 18:00:00,Mumbai,20.23,0.0,0.442
2027-12-13 00:00:00,Pune,26.55,0.0,0.417
2027-12-13 06:00:00,Nashik,22.56,5.9,0.392
2027-12-13 12:00:00,Mumbai,21.8,0.0,0.452
2027-12-13 18:00:00,Nashik,20.17,3.9,0.37
2027-12-14 00:00:00,Mumbai,19.78,0.0,0.419
2027-12-14 06:00:00,Pune,21.86,0.0,0.347
2027-12-14 12:00:00,Nashik,21.82,0.0,0.405
2027-12-14 18:00:00,Nashik,23.2,0.0,0.376
2027-12-15 00:00:00,Pune,23.41,0.0,0.347
2027-12-15 06:00:00,Nashik,21.46,0.0,0.442
2027-12-15 12:00:00,Mumbai,23.66,11.8,0.44
2027-12-15 18:00:00,Nashik,22.35,0.0,0.407
2027-12-16 00:00:00,Nashik,22.26,0.0,0.325
2027-12-16 06:00:00,Mumbai,23.61,0.0,0.417
2027-12-16 12:00:00,Mumbai,22.05,0.0,0.523
2027-12-16 18:00:00,Pune,25.51,0.0,0.374
2027-12-17 00:00:00,Mumbai,16.37,0.0,0.404
2027-12-17 06:00:00,Mumbai,19.21,0.0,0.356
2027-12-17 12:00:00,Pune,24.98,0.0,0.35
2027-12-17 18:00:00,Nashik,21.42,0.0,0.368
2027-12-18 00:00:00,Nashik,19.04,0.0,0.416
2027-12-18 06:00:00,Pune,24.34,0.0,0.423
2027-12-18 12:00:00,Mumbai,23.0,0.0,0.412
2027-12-18 18:00:00,Nashik,25.28,0.0,0.385
2027-12-19 00:00:00,Nashik,19.37,0.0,0.379
2027-12-19 06:00:00,Pune,26.68,0.0,0.308
2027-12-19 12:00:00,Nashik,22.08,0.0,0.351
2027-12-19 18:00:00,Mumbai,30.68,0.0,0.352
2027-12-20 00:00:00,Mumbai,22.86,0.0,0.425
2027-12-20 06:00:00,Pune,24.27,0.0,0.404
2027-12-20 12:00:00,Mumbai,21.13,0.0,0.464
2027-12-20 18:00:00,Pune,26.47,0.0,0.4
2027-12-21 00:00:00,Nashik,24.63,0.0,0.434
2027-12-21 06:00:00,Mumbai,21.77,0.0,0.342
2027-12-21 12:00:00,Mumbai,23.59,0.0,0.38
2027-12-21 18:00:00,Mumbai,21.09,7.3,0.378
2027-12-22 00:00:00,Mumbai,21.49,0.0,0.381
2027-12-22 06:00:00,Nashik,19.69,0.0,0.41
2027-12-22 12:00:00,Mumbai,19.35,0.0,0.409
2027-12-22 18:00:00,Mumbai,20.07,0.0,0.332
2027-12-23 00:00:00,Pune,25.64,0.0,0.391
2027-12-23 06:00:00,Mumbai,20.11,0.0,0.43
2027-12-23 12:00:00,Pune,22.51,0.0,0.366
2027-12-23 18:00:00,Nashik,22.47,3.3,0.411
2027-12-24 00:00:00,Nashik,18.58,0.0,0.411
2027-12-24 06:00:00,Pune,24.17,0.0,0.421
2027-12-24 12:00:00,Nashik,23.65,0.0,0.364
2027-12-24 18:00:00,Pune,21.46,0.0,0.361
2027-12-25 00:00:00,Mumbai,21.88,0.0,0.371
2027-12-25 06:00:00,Mumbai,18.74,0.0,0.359
2027-12-25 12:00:00,Mumbai,18.33,0.0,0.328
2027-12-25 18:00:00,Mumbai,21.88,0.0,0.359
2027-12-26 00:00:00,Nashik,22.54,0.0,0.369
2027-12-26 06:00:00,Nashik,19.9,0.0,0.488
2027-12-26 12:00:00,Pune,23.09,0.0,0.475
2027-12-26 18:00:00,Nashik,17.86,2.9,0.495
2027-12-27 00:00:00,Nashik,21.32,0.0,0.432
2027-12-27 06:00:00,Mumbai,18.47,0.0,0.358
2027-12-27 12:00:00,Pune,19.42,5.3,0.475
2027-12-27 18:00:00,Pune,23.15,0.0,0.449
2027-12-28 00:00:00,Nashik,21.67,6.5,0.432
2027-12-28 06:00:00,Pune,24.84,0.0,0.367
2027-12-28 12:00:00,Pune,22.51,0.0,0.42
2027-12-28 18:00:00,Pune,24.68,0.0,0.396
2027-12-29 00:00:00,Mumbai,19.43,4.9,0.469
2027-12-29 06:00:00,Mumbai,20.46,0.0,0.417
2027-12-29 12:00:00,Nashik,23.81,0.0,0.475
2027-12-29 18:00:00,Nashik,31.67,0.0,0.419
2027-12-30 00:00:00,Pune,18.12,0.0,0.419
2027-12-30 06:00:00,Nashik,18.95,0.0,0.426
2027-12-30 12:00:00,Nashik,21.93,5.9,0.452
2027-12-30 18:00:00,Mumbai,18.24,0.0,0.415
2027-12-31 00:00:00,Mumbai,17.81,0.0,0.368
2027-12-31 06:00:00,Mumbai,16.79,6.0,0.584
2027-12-31 12:00:00,Nashik,18.97,0.0,0.415
2027-12-31 18:00:00,Mumbai,18.83,6.6,0.435
2028-01-01 00:00:00,Mumbai,20.18,0.0,0.451
2028-01-01 06:00:00,Nashik,23.21,0.0,0.385
2028-01-01 12:00:00,Nashik,21.42,0.0,0.274
2028-01-01 18:00:00,Pune,20.51,0.0,0.35
2028-01-02 00:00:00,Pune,20.17,0.0,0.283
2028-01-02 06:00:00,Mumbai,18.59,0.0,0.457
2028-01-02 12:00:00,Nashik,20.55,0.0,0.4
2028-01-02 18:00:00,Pune,22.28,0.0,0.376
2028-01-03 00:00:00,Pune,22.73,0.0,0.37
2028-01-03 06:00:00,Nashik,15.0,0.0,0.45
2028-01-03 12:00:00,Nashik,21.26,0.0,0.332
2028-01-03 18:00:00,Mumbai,17.39,0.0,0.435
2028-01-04 00:00:00,Pune,21.61,19.6,0.429
2028-01-04 06:00:00,Mumbai,17.08,0.6,0.337
2028-01-04 12:00:00,Nashik,20.0,0.0,0.506
2028-01-04 18:00:00,Nashik,18.78,0.0,0.398
2028-01-05 00:00:00,Nashik,20.48,0.0,0.386
2028-01-05 06:00:00,Pune,21.29,10.1,0.422
2028-01-05 12:00:00,Mumbai,17.11,4.6,0.466
2028-01-05 18:00:00,Mumbai,16.3,0.0,0.346
2028-01-06 00:00:00,Pune,17.43,0.0,0.443
2028-01-06 06:00:00,Nashik,19.87,5.4,0.41
2028-01-06 12:00:00,Mumbai,15.0,4.6,0.404
2028-01-06 18:00:00,Pune,21.53,5.6,0.53
2028-01-07 00:00:00,Pune,16.01,0.0,0.508
2028-01-07 06:00:00,Nashik,19.29,0.0,0.427
2028-01-07 12:00:00,Nashik,18.89,0.0,0.352
2028-01-07 18:00:00,Nashik,20.35,0.0,0.364
2028-01-08 00:00:00,Pune,17.05,0.0,0.361
2028-01-08 06:00:00,Pune,19.38,10.2,0.414
2028-01-08 12:00:00,Mumbai,19.43,0.0,0.328
2028-01-08 18:00:00,Nashik,21.44,0.0,0.44
2028-01-09 00:00:00,Mumbai,16.93,0.0,0.327
2028-01-09 06:00:00,Pune,19.46,0.0,0.441
2028-01-09 12:00:00,Mumbai,17.25,0.0,0.336
2028-01-09 18:00:00,Nashik,18.84,0.0,0.354
2028-01-10 00:00:00,Nashik,22.06,0.0,0.382
2028-01-10 06:00:00,Pune,19.26,5.2,0.448
2028-01-10 12:00:00,Nashik,20.11,0.0,0.399
2028-01-10 18:00:00,Nashik,18.22,0.0,0.429
2028-01-11 00:00:00,Nashik,15.49,0.0,0.343
2028-01-11 06:00:00,Mumbai,15.0,0.0,0.494
2028-01-11 12:00:00,Nashik,19.72,0.0,0.431
2028-01-11 18:00:00,Mumbai,17.14,0.0,0.339
2028-01-12 00:00:00,Pune,19.17,0.0,0.371
2028-01-12 06:00:00,Pune,23.41,0.0,0.476
2028-01-12 12:00:00,Nashik,20.44,0.0,0.363
2028-01-12 18:00:00,Mumbai,18.68,0.0,0.353
2028-01-13 00:00:00,Mumbai,16.57,0.0,0.391
2028-01-13 06:00:00,Pune,23.14,0.0,0.435
2028-01-13 12:00:00,Nashik,18.64,3.3,0.46
2028-01-13 18:00:00,Nashik,19.84,0.0,0.335
2028-01-14 00:00:00,Nashik,20.59,10.3,0.39
2028-01-14 06:00:00,Mumbai,15.0,0.0,0.441
2028-01-14 12:00:00,Pune,20.28,0.0,0.283
2028-01-14 18:00:00,Nashik,17.89,0.0,0.467
2028-01-15 00:00:00,Pune,21.67,13.1,0.458
2028-01-15 06:00:00,Nashik,17.31,0.0,0.297
2028-01-15 12:00:00,Pune,22.36,12.7,0.502
2028-01-15 18:00:00,Nashik,16.35,6.6,0.453
2028-01-16 00:00:00,Nashik,19.57,0.0,0.357
2028-01-16 06:00:00,Pune,21.7,0.0,0.404
2028-01-16 12:00:00,Pune,21.75,0.0,0.53
2028-01-16 18:00:00,Nashik,17.67,7.6,0.422
2028-01-17 00:00:00,Pune,16.88,0.0,0.382
2028-01-17 06:00:00,Pune,23.02,0.0,0.379
2028-01-17 12:00:00,Mumbai,17.62,0.0,0.368
2028-01-17 18:00:00,Mumbai,16.12,0.0,0.456
2028-01-18 00:00:00,Mumbai,17.57,0.0,0.37
2028-01-18 06:00:00,Mumbai,16.26,0.0,0.483
2028-01-18 12:00:00,Nashik,19.02,0.0,0.389
2028-01-18 18:00:00,Mumbai,15.59,0.0,0.386
2028-01-19 00:00:00,Mumbai,16.97,0.0,0.436
2028-01-19 06:00:00,Nashik,16.04,0.0,0.394
2028-01-19 12:00:00,Mumbai,17.43,0.0,0.439
2028-01-19 18:00:00,Mumbai,15.48,0.0,0.378
2028-01-20 00:00:00,Nashik,15.0,0.0,0.425
2028-01-20 06:00:00,Nashik,15.03,0.0,0.454
2028-01-20 12:00:00,Mumbai,16.19,0.0,0.439
2028-01-20 18:00:00,Pune,18.27,2.6,0.378
2028-01-21 00:00:00,Nashik,15.76,0.0,0.445
2028-01-21 06:00:00,Mumbai,20.01,0.0,0.507
2028-01-21 12:00:00,Pune,21.6,0.0,0.374
2028-01-21 18:00:00,Mumbai,16.43,1.5,0.504
2028-01-22 00:00:00,Nashik,15.43,0.0,0.39
2028-01-22 06:00:00,Mumbai,19.03,0.0,0.434
2028-01-22 12:00:00,Pune,20.34,0.4,0.446
2028-01-22 18:00:00,Mumbai,18.23,0.0,0.414
2028-01-23 00:00:00,Mumbai,18.84,0.0,0.333
2028-01-23 06:00:00,Nashik,18.5,1.2,0.337
2028-01-23 12:00:00,Mumbai,15.23,0.0,0.389
2028-01-23 18:00:00,Nashik,16.74,0.0,0.477
2028-01-24 00:00:00,Mumbai,18.82,0.0,0.433
2028-01-24 06:00:00,Pune,20.4,0.0,0.408
2028-01-24 12:00:00,Mumbai,16.35,0.0,0.402
2028-01-24 18:00:00,Mumbai,28.06,0.0,0.401
2028-01-25 00:00:00,Pune,19.21,0.0,0.351
2028-01-25 06:00:00,Mumbai,16.79,0.0,0.489
2028-01-25 12:00:00,Nashik,16.59,7.4,0.537
2028-01-25 18:00:00,Mumbai,16.2,0.0,0.428
2028-01-26 00:00:00,Pune,18.66,5.6,0.376
2028-01-26 06:00:00,Nashik,17.39,0.0,0.416
2028-01-26 12:00:00,Mumbai,15.0,0.0,0.482
2028-01-26 18:00:00,Pune,17.05,0.0,0.44
2028-01-27 00:00:00,Nashik,16.37,1.7,0.447
2028-01-27 06:00:00,Nashik,17.74,0.0,0.387
2028-01-27 12:00:00,Nashik,17.64,1.8,0.401
2028-01-27 18:00:00,Pune,20.83,0.0,0.387
2028-01-28 00:00:00,Nashik,15.55,0.0,0.337
2028-01-28 06:00:00,Mumbai,15.71,0.0,0.45
2028-01-28 12:00:00,Mumbai,15.0,0.0,0.422
2028-01-28 18:00:00,Mumbai,17.03,0.0,0.428
2028-01-29 00:00:00,Nashik,15.1,8.0,0.451
2028-01-29 06:00:00,Mumbai,15.4,6.9,0.482
2028-01-29 12:00:00,Mumbai,15.0,3.4,0.549
2028-01-29 18:00:00,Pune,16.49,0.0,0.449
2028-01-30 00:00:00,Mumbai,15.29,0.0,0.41
2028-01-30 06:00:00,Mumbai,15.0,0.0,0.333
2028-01-30 12:00:00,Nashik,17.03,0.0,0.415
2028-01-30 18:00:00,Mumbai,18.78,0.0,0.352
2028-01-31 00:00:00,Mumbai,15.0,5.4,0.456
2028-01-31 06:00:00,Pune,16.71,4.1,0.513
2028-01-31 12:00:00,Pune,19.36,0.0,0.322
2028-01-31 18:00:00,Mumbai,19.56,9.8,0.546
2028-02-01 00:00:00,Mumbai,15.0,0.0,0.502
2028-02-01 06:00:00,Nashik,15.29,0.0,0.425
2028-02-01 12:00:00,Pune,18.89,0.0,0.364
2028-02-01 18:00:00,Mumbai,15.24,0.0,0.455
2028-02-02 00:00:00,Mumbai,15.5,3.3,0.426
2028-02-02 06:00:00,Mumbai,15.0,0.0,0.56
2028-02-02 12:00:00,Mumbai,16.59,0.0,0.313
2028-02-02 18:00:00,Nashik,17.6,0.0,0.362
2028-02-03 00:00:00,Nashik,16.42,0.0,0.402
2028-02-03 06:00:00,Nashik,15.08,0.3,0.42
2028-02-03 12:00:00,Mumbai,15.0,0.0,0.442
2028-02-03 18:00:00,Pune,17.12,0.0,0.47
2028-02-04 00:00:00,Pune,19.79,0.0,0.393
2028-02-04 06:00:00,Nashik,18.27,0.0,0.427
2028-02-04 12:00:00,Nashik,15.0,0.0,0.42
2028-02-04 18:00:00,Mumbai,15.0,0.0,0.464
2028-02-05 00:00:00,Mumbai,16.73,0.0,0.372
2028-02-05 06:00:00,Pune,19.34,0.0,0.423
2028-02-05 12:00:00,Pune,20.18,0.0,0.342
2028-02-05 18:00:00,Mumbai,26.72,0.0,0.351
2028-02-06 00:00:00,Pune,15.98,21.1,0.501
2028-02-06 06:00:00,Nashik,17.73,0.0,0.417
2028-02-06 12:00:00,Nashik,18.63,0.0,0.452
2028-02-06 18:00:00,Pune,18.26,30.0,0.519
2028-02-07 00:00:00,Pune,15.98,0.0,0.481
2028-02-07 06:00:00,Nashik,15.0,0.0,0.45
2028-02-07 12:00:00,Mumbai,17.02,0.0,0.421
2028-02-07 18:00:00,Pune,19.09,0.0,0.439
2028-02-08 00:00:00,Pune,16.82,0.0,0.339
2028-02-08 06:00:00,Pune,16.21,0.0,0.395
2028-02-08 12:00:00,Pune,18.75,15.8,0.49
2028-02-08 18:00:00,Mumbai,16.21,0.0,0.445
2028-02-09 00:00:00,Mumbai,16.24,13.8,0.487
2028-02-09 06:00:00,Mumbai,15.0,0.0,0.446
2028-02-09 12:00:00,Pune,15.24,0.0,0.39
2028-02-09 18:00:00,Nashik,20.0,0.0,0.395
2028-02-10 00:00:00,Mumbai,15.88,0.0,0.382
2028-02-10 06:00:00,Pune,20.88,0.0,0.484
2028-02-10 12:00:00,Pune,20.07,6.7,0.373
2028-02-10 18:00:00,Nashik,16.79,0.0,0.482
2028-02-11 00:00:00,Nashik,15.0,0.0,0.461
2028-02-11 06:00:00,Nashik,16.71,0.0,0.47
2028-02-11 12:00:00,Nashik,15.0,0.0,0.455
2028-02-11 18:00:00,Mumbai,15.0,0.0,0.343
2028-02-12 00:00:00,Mumbai,15.05,0.0,0.397
2028-02-12 06:00:00,Mumbai,15.0,0.0,0.395
2028-02-12 12:00:00,Pune,17.37,0.0,0.439
2028-02-12 18:00:00,Pune,15.37,0.0,0.453
2028-02-13 00:00:00,Nashik,15.0,0.0,0.459
2028-02-13 06:00:00,Pune,17.75,0.0,0.363
2028-02-13 12:00:00,Nashik,15.0,0.0,0.45
2028-02-13 18:00:00,Mumbai,15.26,0.0,0.38
2028-02-14 00:00:00,Pune,18.76,0.0,0.43
2028-02-14 06:00:00,Pune,20.69,0.0,0.371
2028-02-14 12:00:00,Nashik,17.6,0.0,0.439
2028-02-14 18:00:00,Pune,15.08,0.0,0.46
2028-02-15 00:00:00,Pune,18.34,0.0,0.384
2028-02-15 06:00:00,Pune,23.57,0.0,0.384
2028-02-15 12:00:00,Pune,15.0,0.0,0.469
2028-02-15 18:00:00,Nashik,16.95,6.7,0.442
2028-02-16 00:00:00,Pune,16.5,0.0,0.504
2028-02-16 06:00:00,Pune,18.57,1.1,0.436
2028-02-16 12:00:00,Nashik,15.0,0.0,0.425
2028-02-16 18:00:00,Nashik,15.0,0.0,0.513
2028-02-17 00:00:00,Mumbai,15.67,0.0,0.421
2028-02-17 06:00:00,Pune,18.73,0.0,0.433
2028-02-17 12:00:00,Nashik,16.14,0.0,0.394
2028-02-17 18:00:00,Pune,16.12,0.0,0.412
2028-02-18 00:00:00,Pune,17.78,25.7,0.619
2028-02-18 06:00:00,Nashik,18.19,0.0,0.476
2028-02-18 12:00:00,Nashik,15.0,11.0,0.497
2028-02-18 18:00:00,Nashik,15.0,0.0,0.377
2028-02-19 00:00:00,Mumbai,15.97,0.0,0.472
2028-02-19 06:00:00,Nashik,15.0,0.0,0.545
2028-02-19 12:00:00,Nashik,16.85,0.0,0.531
2028-02-19 18:00:00,Mumbai,21.24,0.0,0.378
2028-02-20 00:00:00,Mumbai,15.03,0.0,0.442
2028-02-20 06:00:00,Pune,20.77,0.0,0.428
2028-02-20 12:00:00,Pune,16.06,3.3,0.461
2028-02-20 18:00:00,Nashik,15.0,0.0,0.418
2028-02-21 00:00:00,Pune,19.51,5.2,0.41
2028-02-21 06:00:00,Mumbai,17.1,6.5,0.442
2028-02-21 12:00:00,Mumbai,15.0,0.0,0.417
2028-02-21 18:00:00,Pune,19.21,0.0,0.475
2028-02-22 00:00:00,Mumbai,15.0,0.0,0.37
2028-02-22 06:00:00,Nashik,15.0,1.9,0.467
2028-02-22 12:00:00,Mumbai,15.0,0.0,0.421
2028-02-22 18:00:00,Mumbai,15.0,0.0,0.376
2028-02-23 00:00:00,Pune,16.61,0.0,0.419
2028-02-23 06:00:00,Nashik,15.0,0.0,0.372
2028-02-23 12:00:00,Nashik,15.17,0.0,0.397
2028-02-23 18:00:00,Mumbai,15.0,0.0,0.48
2028-02-24 00:00:00,Nashik,15.11,0.0,0.519
2028-02-24 06:00:00,Pune,17.42,5.1,0.487
2028-02-24 12:00:00,Mumbai,15.06,4.6,0.435
2028-02-24 18:00:00,Mumbai,15.0,0.0,0.434
2028-02-25 00:00:00,Nashik,17.38,0.0,0.414
2028-02-25 06:00:00,Nashik,15.0,0.0,0.522
2028-02-25 12:00:00,Pune,18.24,0.0,0.43
2028-02-25 18:00:00,Pune,17.01,0.0,0.408
2028-02-26 00:00:00,Pune,17.11,0.0,0.289
2028-02-26 06:00:00,Mumbai,18.49,0.3,0.379
2028-02-26 12:00:00,Mumbai,15.0,0.0,0.404
2028-02-26 18:00:00,Nashik,15.0,0.0,0.362
2028-02-27 00:00:00,Pune,17.81,0.0,0.361
2028-02-27 06:00:00,Nashik,15.0,0.0,0.449
2028-02-27 12:00:00,Pune,20.4,0.0,0.403
2028-02-27 18:00:00,Nashik,16.97,0.0,0.448
2028-02-28 00:00:00,Pune,15.19,0.0,0.405
2028-02-28 06:00:00,Mumbai,16.12,0.0,0.437
2028-02-28 12:00:00,Pune,18.17,0.0,0.419
2028-02-28 18:00:00,Pune,19.0,0.0,0.418
2028-02-29 00:00:00,Pune,22.15,0.0,0.406
2028-02-29 06:00:00,Pune,15.69,0.0,0.355
2028-02-29 12:00:00,Pune,16.5,13.8,0.521
2028-02-29 18:00:00,Pune,19.15,0.0,0.379
2028-03-01 00:00:00,Nashik,17.87,0.0,0.411
2028-03-01 06:00:00,Nashik,17.8,0.0,0.393
2028-03-01 12:00:00,Pune,19.47,0.0,0.398
2028-03-01 18:00:00,Mumbai,15.7,0.0,0.376
2028-03-02 00:00:00,Nashik,16.1,0.0,0.348
2028-03-02 06:00:00,Pune,15.66,0.0,0.411
2028-03-02 12:00:00,Pune,15.0,2.9,0.419
2028-03-02 18:00:00,Mumbai,15.0,0.0,0.486
2028-03-03 00:00:00,Pune,16.07,0.0,0.384
2028-03-03 06:00:00,Nashik,15.0,0.0,0.429
2028-03-03 12:00:00,Pune,15.19,15.4,0.558
2028-03-03 18:00:00,Pune,19.09,0.0,0.42
2028-03-04 00:00:00,Mumbai,15.77,0.0,0.474
2028-03-04 06:00:00,Nashik,15.0,0.0,0.485
2028-03-04 12:00:00,Pune,20.21,0.0,0.425
2028-03-04 18:00:00,Nashik,15.0,0.0,0.346
2028-03-05 00:00:00,Nashik,15.0,0.0,0.466
2028-03-05 06:00:00,Nashik,17.35,0.0,0.373
2028-03-05 12:00:00,Mumbai,15.0,14.3,0.525
2028-03-05 18:00:00,Nashik,15.0,0.0,0.389
2028-03-06 00:00:00,Nashik,18.14,0.0,0.407
2028-03-06 06:00:00,Mumbai,15.42,0.0,0.445
2028-03-06 12:00:00,Mumbai,15.0,0.0,0.389
2028-03-06 18:00:00,Nashik,15.0,0.0,0.442
2028-03-07 00:00:00,Nashik,15.0,0.0,0.435
2028-03-07 06:00:00,Mumbai,15.93,0.0,0.413
2028-03-07 12:00:00,Mumbai,15.0,0.0,0.457
2028-03-07 18:00:00,Mumbai,25.39,0.0,0.364
2028-03-08 00:00:00,Pune,20.67,0.0,0.368
2028-03-08 06:00:00,Nashik,15.77,0.0,0.439
2028-03-08 12:00:00,Nashik,15.0,0.8,0.414
2028-03-08 18:00:00,Nashik,19.47,2.8,0.47
2028-03-09 00:00:00,Nashik,15.18,0.0,0.466
2028-03-09 06:00:00,Nashik,15.99,0.0,0.335
2028-03-09 12:00:00,Nashik,15.71,4.7,0.435
2028-03-09 18:00:00,Mumbai,15.0,0.0,0.419
2028-03-10 00:00:00,Pune,18.3,1.5,0.488
2028-03-10 06:00:00,Mumbai,16.67,0.0,0.436
2028-03-10 12:00:00,Mumbai,18.0,8.8,0.488
2028-03-10 18:00:00,Pune,16.48,0.0,0.453
2028-03-11 00:00:00,Pune,16.95,0.0,0.43
2028-03-11 06:00:00,Pune,16.22,0.0,0.401
2028-03-11 12:00:00,Mumbai,15.0,0.0,0.406
2028-03-11 18:00:00,Pune,15.94,0.0,0.42
2028-03-12 00:00:00,Nashik,15.0,16.5,0.373
2028-03-12 06:00:00,Mumbai,16.18,0.0,0.448
2028-03-12 12:00:00,Pune,15.92,0.0,0.443
2028-03-12 18:00:00,Pune,17.71,0.0,0.507
2028-03-13 00:00:00,Nashik,17.77,0.0,0.504
2028-03-13 06:00:00,Mumbai,16.52,0.0,0.359
2028-03-13 12:00:00,Mumbai,15.0,5.6,0.359
2028-03-13 18:00:00,Pune,16.77,0.0,0.425
2028-03-14 00:00:00,Pune,17.44,2.4,0.465
2028-03-14 06:00:00,Mumbai,15.71,0.0,0.386
2028-03-14 12:00:00,Pune,19.21,16.7,0.473
2028-03-14 18:00:00,Pune,20.49,0.0,0.379
2028-03-15 00:00:00,Pune,18.65,0.0,0.436
2028-03-15 06:00:00,Pune,17.01,0.0,0.406
2028-03-15 12:00:00,Nashik,15.91,1.7,0.396
2028-03-15 18:00:00,Pune,18.73,0.3,0.474
2028-03-16 00:00:00,Mumbai,15.0,0.0,0.462
2028-03-16 06:00:00,Mumbai,17.46,0.0,0.388
2028-03-16 12:00:00,Pune,17.0,1.7,0.37
2028-03-16 18:00:00,Pune,16.3,4.7,0.462
2028-03-17 00:00:00,Nashik,19.41,0.0,0.354
2028-03-17 06:00:00,Pune,17.96,0.0,0.498
2028-03-17 12:00:00,Pune,16.85,0.0,0.422
2028-03-17 18:00:00,Mumbai,15.0,7.9,0.499
2028-03-18 00:00:00,Mumbai,15.41,2.1,0.418
2028-03-18 06:00:00,Nashik,15.46,0.0,0.425
2028-03-18 12:00:00,Mumbai,15.71,0.0,0.439
2028-03-18 18:00:00,Nashik,17.91,0.0,0.423
2028-03-19 00:00:00,Mumbai,17.4,0.0,0.335
2028-03-19 06:00:00,Pune,18.14,0.0,0.465
2028-03-19 12:00:00,Pune,18.16,2.8,0.413
2028-03-19 18:00:00,Mumbai,15.0,0.0,0.447
2028-03-20 00:00:00,Mumbai,17.8,0.0,0.435
2028-03-20 06:00:00,Mumbai,15.27,0.0,0.404
2028-03-20 12:00:00,Mumbai,16.01,3.6,0.356
2028-03-20 18:00:00,Mumbai,15.14,7.9,0.574
2028-03-21 00:00:00,Mumbai,15.0,0.0,0.436
2028-03-21 06:00:00,Mumbai,15.0,16.9,0.512
2028-03-21 12:00:00,Nashik,16.64,0.0,0.453
2028-03-21 18:00:00,Pune,28.68,0.0,0.359
2028-03-22 00:00:00,Nashik,15.0,8.2,0.466
2028-03-22 06:00:00,Nashik,16.26,0.0,0.454
2028-03-22 12:00:00,Pune,20.89,3.1,0.396
2028-03-22 18:00:00,Pune,15.67,0.0,0.483
2028-03-23 00:00:00,Nashik,17.31,0.0,0.404
2028-03-23 06:00:00,Mumbai,15.62,10.5,0.428
2028-03-23 12:00:00,Mumbai,15.0,41.9,0.554
2028-03-23 18:00:00,Pune,18.72,0.0,0.359
2028-03-24 00:00:00,Nashik,16.76,9.5,0.399
2028-03-24 06:00:00,Pune,15.65,0.0,0.504
2028-03-24 12:00:00,Mumbai,15.0,0.0,0.429
2028-03-24 18:00:00,Mumbai,15.85,0.0,0.4
2028-03-25 00:00:00,Nashik,16.05,2.2,0.438
2028-03-25 06:00:00,Mumbai,15.0,0.0,0.41
2028-03-25 12:00:00,Mumbai,15.0,0.0,0.342
2028-03-25 18:00:00,Nashik,16.06,0.0,0.394
2028-03-26 00:00:00,Nashik,15.0,0.0,0.382
2028-03-26 06:00:00,Mumbai,15.0,0.0,0.474
2028-03-26 12:00:00,Nashik,15.0,0.0,0.404
2028-03-26 18:00:00,Pune,20.7,5.5,0.478
2028-03-27 00:00:00,Pune,16.22,0.0,0.396
2028-03-27 06:00:00,Mumbai,15.0,0.0,0.417
2028-03-27 12:00:00,Nashik,21.72,0.0,0.451
2028-03-27 18:00:00,Nashik,17.72,0.0,0.353
2028-03-28 00:00:00,Mumbai,15.58,0.0,0.369
2028-03-28 06:00:00,Mumbai,16.3,0.0,0.38
2028-03-28 12:00:00,Mumbai,15.0,0.0,0.394
2028-03-28 18:00:00,Pune,17.48,0.0,0.374
2028-03-29 00:00:00,Nashik,19.2,0.0,0.391
2028-03-29 06:00:00,Mumbai,17.19,0.0,0.477
2028-03-29 12:00:00,Nashik,15.19,0.0,0.422
2028-03-29 18:00:00,Mumbai,27.48,0.0,0.422
2028-03-30 00:00:00,Pune,22.77,1.3,0.411
2028-03-30 06:00:00,Nashik,15.0,0.0,0.43
2028-03-30 12:00:00,Mumbai,15.0,0.0,0.432
2028-03-30 18:00:00,Nashik,27.2,0.0,0.347
2028-03-31 00:00:00,Pune,21.42,0.0,0.429
2028-03-31 06:00:00,Pune,20.31,0.0,0.401
2028-03-31 12:00:00,Pune,18.77,0.0,0.352
2028-03-31 18:00:00,Mumbai,16.45,5.2,0.521
2028-04-01 00:00:00,Pune,21.64,0.0,0.344
2028-04-01 06:00:00,Mumbai,15.0,0.0,0.401
2028-04-01 12:00:00,Pune,19.21,0.0,0.405
2028-04-01 18:00:00,Nashik,27.08,0.0,0.4
2028-04-02 00:00:00,Pune,16.86,0.0,0.519
2028-04-02 06:00:00,Pune,21.62,0.0,0.359
2028-04-02 12:00:00,Pune,17.36,0.0,0.295
2028-04-02 18:00:00,Pune,20.17,0.0,0.421
2028-04-03 00:00:00,Pune,18.19,0.0,0.431
2028-04-03 06:00:00,Mumbai,16.93,3.4,0.381
2028-04-03 12:00:00,Pune,16.18,0.0,0.338
2028-04-03 18:00:00,Pune,15.0,0.0,0.443
