Date/Time,Location,Temperature (°C),Humidity (%),Rainfall (mm)
2010-08-01,Mumbai,25.64,67.85,38.5
2010-08-01,Delhi,29.0,85.2,2.68
2010-08-01,Chennai,33.28,80.22,19.36
2010-08-01,Bangalore,31.06,91.24,17.22
2010-08-01,Hyderabad,23.93,93.6,0.22
2010-08-01,Kolkata,24.81,77.44,25.74
2010-08-01,Jaipur,26.31,88.36,15.81
2010-08-02,Pune,26.0,77.02,3.63
2010-08-02,Mumbai,28.64,77.38,12.39
2010-08-02,Delhi,24.38,101.64,9.04
2010-08-02,Chennai,32.43,83.76,14.31
2010-08-02,Bangalore,35.0,84.72,19.88
2010-08-02,Hyderabad,24.15,90.86,6.88
2010-08-02,Kolkata,26.85,77.57,2.08
2010-08-02,Jaipur,22.58,85.46,5.11
2010-08-03,Pune,33.75,90.75,18.75
2010-08-03,Mumbai,23.03,92.61,22.61
2010-08-03,Delhi,27.51,96.07,23.72
2010-08-03,Chennai,30.39,83.62,14.11
2010-08-03,Bangalore,24.33,72.75,9.63
2010-08-03,Hyderabad,20.02,71.47,16.47
2010-08-03,Kolkata,24.24,75.83,30.95
2010-08-03,Jaipur,26.77,91.8,24.89
2010-08-04,Pune,29.08,81.76,6.02
2010-08-04,Mumbai,22.09,93.83,6.68
2010-08-04,Delhi,27.67,102.14,7.22
2010-08-04,Chennai,28.66,92.3,30.42
2010-08-04,Bangalore,25.07,91.13,32.13
2010-08-04,Hyderabad,28.46,90.13,14.14
2010-08-04,Kolkata,30.73,87.23,10.61
2010-08-04,Jaipur,24.44,71.46,31.05
2010-08-05,Pune,24.58,107.68,22.36
2010-08-05,Mumbai,22.5,73.31,10.53
2010-08-05,Delhi,23.68,67.89,18.68
2010-08-05,Chennai,32.0,84.38,4.4
2010-08-05,Bangalore,28.89,88.59,11.09
2010-08-05,Hyderabad,26.66,73.46,17.45
2010-08-05,Kolkata,24.74,88.92,9.58
2010-08-05,Jaipur,22.36,71.37,8.35
2010-08-06,Pune,24.71,93.88,22.28
2010-08-06,Mumbai,27.08,92.44,8.58
2010-08-06,Delhi,25.17,103.55,2.78
2010-08-06,Chennai,30.59,95.37,18.45
2010-08-06,Bangalore,20.27,77.15,6.0
2010-08-06,Hyderabad,24.01,89.74,4.78
2010-08-06,Kolkata,25.3,83.18,8.1
2010-08-06,Jaipur,25.78,92.85,19.61
2010-08-07,Pune,26.81,89.96,20.12
2010-08-07,Mumbai,29.57,81.98,6.96
2010-08-07,Delhi,32.14,77.01,8.53
2010-08-07,Chennai,29.09,83.91,7.74
2010-08-07,Bangalore,22.66,87.4,14.63
2010-08-07,Hyderabad,29.3,76.56,12.69
2010-08-07,Kolkata,25.35,98.43,1.51
2010-08-07,Jaipur,25.06,92.03,0.62
2010-08-08,Pune,25.06,72.18,13.74
2010-08-08,Mumbai,24.86,84.79,14.2
2010-08-08,Delhi,21.99,76.61,19.56
2010-08-08,Chennai,22.35,74.65,4.01
2010-08-08,Bangalore,37.22,89.51,25.28
2010-08-08,Hyderabad,33.14,90.87,8.65
2010-08-08,Kolkata,24.37,94.77,0.64
2010-08-08,Jaipur,28.31,80.7,9.58
2010-08-09,Pune,31.46,89.49,19.82
2010-08-09,Mumbai,31.56,94.84,5.37
2010-08-09,Delhi,23.5,78.16,13.44
2010-08-09,Chennai,26.33,70.41,11.26
2010-08-09,Bangalore,28.4,87.41,15.95
2010-08-09,Hyderabad,29.01,82.84,17.02
2010-08-09,Kolkata,28.58,87.62,15.09
2010-08-09,Jaipur,31.71,82.54,35.1
2010-08-10,Pune,24.7,80.14,12.05
2010-08-10,Mumbai,29.18,56.27,18.95
2010-08-10,Delhi,23.85,85.71,2.33
2010-08-10,Chennai,29.41,83.26,9.17
2010-08-10,Bangalore,24.57,92.46,17.92
2010-08-10,Hyderabad,29.83,84.01,16.37
2010-08-10,Kolkata,25.09,91.67,25.54
2010-08-10,Jaipur,24.08,81.44,17.33
2010-08-11,Pune,27.26,74.95,12.36
2010-08-11,Mumbai,25.56,70.94,12.69
2010-08-11,Delhi,22.14,97.84,10.28
2010-08-11,Chennai,20.38,84.48,1.77
2010-08-11,Bangalore,24.45,60.49,9.66
2010-08-11,Hyderabad,27.48,68.48,17.24
2010-08-11,Kolkata,25.35,99.39,15.97
2010-08-11,Jaipur,29.9,73.73,5.59
2010-08-12,Pune,25.28,78.12,23.81
2010-08-12,Mumbai,27.99,88.2,11.66
2010-08-12,Delhi,24.19,82.19,7.6
2010-08-12,Chennai,22.23,86.22,12.76
2010-08-12,Bangalore,29.62,79.64,38.05
2010-08-12,Hyderabad,28.07,92.94,14.69
2010-08-12,Kolkata,24.31,94.44,19.04
2010-08-12,Jaipur,25.98,81.07,10.63
2010-08-13,Pune,22.07,81.87,20.6
2010-08-13,Mumbai,22.88,62.35,28.07
2010-08-13,Delhi,24.62,89.66,25.06
2010-08-13,Chennai,24.53,87.06,10.19
2010-08-13,Bangalore,26.39,57.85,3.81
2010-08-13,Hyderabad,24.16,84.01,18.3
2010-08-13,Kolkata,28.57,82.2,6.25
2010-08-13,Jaipur,25.18,77.4,5.9
2010-08-14,Pune,29.52,83.54,13.38
2010-08-14,Mumbai,26.21,84.23,24.49
2010-08-14,Delhi,27.72,74.16,26.42
2010-08-14,Chennai,26.53,64.26,1.21
2010-08-14,Bangalore,25.4,81.29,22.13
2010-08-14,Hyderabad,29.1,88.83,29.33
2010-08-14,Kolkata,22.14,72.59,24.12
2010-08-14,Jaipur,24.59,86.47,4.25
2010-08-15,Pune,23.23,88.32,11.74
2010-08-15,Mumbai,28.41,82.57,18.52
2010-08-15,Delhi,17.96,80.56,22.99
2010-08-15,Chennai,26.71,84.55,24.36
2010-08-15,Bangalore,25.45,73.87,14.16
2010-08-15,Hyderabad,26.17,99.27,26.06
2010-08-15,Kolkata,25.35,81.78,15.34
2010-08-15,Jaipur,27.39,80.64,10.22
2010-08-16,Pune,23.39,82.38,34.63
2010-08-16,Mumbai,26.83,99.75,4.25
2010-08-16,Delhi,29.71,87.86,11.8
2010-08-16,Chennai,28.79,72.21,14.32
2010-08-16,Bangalore,28.05,85.97,20.04
2010-08-16,Hyderabad,28.4,91.29,9.55
2010-08-16,Kolkata,25.61,82.65,2.16
2010-08-16,Jaipur,27.5,89.42,3.16
2010-08-17,Pune,21.75,95.57,26.79
2010-08-17,Mumbai,30.01,78.27,20.64
2010-08-17,Delhi,26.34,84.47,31.66
2010-08-17,Chennai,29.39,76.34,24.88
2010-08-17,Bangalore,23.99,86.9,17.33
2010-08-17,Hyderabad,25.2,74.06,37.16
2010-08-17,Kolkata,26.64,109.91,14.75
2010-08-17,Jaipur,24.02,87.07,19.95
2010-08-18,Pune,22.82,73.82,18.13
2010-08-18,Mumbai,23.81,75.59,8.25
2010-08-18,Delhi,27.63,86.06,18.65
2010-08-18,Chennai,28.98,75.77,13.96
2010-08-18,Bangalore,29.89,84.71,11.25
2010-08-18,Hyderabad,23.48,86.95,4.45
2010-08-18,Kolkata,26.64,93.98,15.65
2010-08-18,Jaipur,29.21,96.51,25.08
2010-08-19,Pune,26.1,85.01,3.49
2010-08-19,Mumbai,25.57,91.8,0.14
2010-08-19,Delhi,17.84,66.66,28.16
2010-08-19,Chennai,29.17,101.48,19.58
2010-08-19,Bangalore,27.39,75.47,11.6
2010-08-19,Hyderabad,27.87,78.73,31.97
2010-08-19,Kolkata,28.37,71.83,5.58
2010-08-19,Jaipur,26.78,90.67,17.09
2010-08-20,Pune,29.79,96.43,12.92
2010-08-20,Mumbai,25.02,86.17,17.08
2010-08-20,Delhi,30.06,84.64,8.79
2010-08-20,Chennai,26.37,82.18,21.67
2010-08-20,Bangalore,21.31,77.71,10.26
2010-08-20,Hyderabad,24.84,93.72,24.2
2010-08-20,Kolkata,26.91,89.64,10.56
2010-08-20,Jaipur,26.67,84.51,39.97
2010-08-21,Pune,25.35,96.5,18.0
2010-08-21,Mumbai,25.61,88.39,18.84
2010-08-21,Delhi,26.59,88.31,41.96
2010-08-21,Chennai,22.89,84.36,17.63
2010-08-21,Bangalore,31.58,80.69,20.92
2010-08-21,Hyderabad,27.81,83.94,27.19
2010-08-21,Kolkata,26.78,90.6,11.72
2010-08-21,Jaipur,21.48,71.9,11.75
2010-08-22,Pune,23.75,83.4,10.3
2010-08-22,Mumbai,25.69,90.62,22.92
2010-08-22,Delhi,23.15,87.74,5.92
2010-08-22,Chennai,23.74,104.55,6.58
2010-08-22,Bangalore,26.48,86.13,3.17
2010-08-22,Hyderabad,32.59,82.95,18.51
2010-08-22,Kolkata,24.11,101.22,25.03
2010-08-22,Jaipur,26.81,86.16,5.62
2010-08-23,Pune,25.05,89.26,41.63
2010-08-23,Mumbai,24.78,73.37,4.63
2010-08-23,Delhi,25.07,70.2,2.74
2010-08-23,Chennai,25.38,70.63,22.93
2010-08-23,Bangalore,26.45,78.69,7.43
2010-08-23,Hyderabad,26.39,82.69,14.98
2010-08-23,Kolkata,25.76,83.12,22.79
2010-08-23,Jaipur,30.19,71.0,4.81
2010-08-24,Pune,26.71,66.71,4.38
2010-08-24,Mumbai,26.66,62.01,13.25
2010-08-24,Delhi,31.39,88.46,9.25
2010-08-24,Chennai,31.13,93.8,19.53
2010-08-24,Bangalore,22.57,90.71,12.37
2010-08-24,Hyderabad,22.45,100.28,3.2
2010-08-24,Kolkata,25.35,84.23,9.93
2010-08-24,Jaipur,25.38,89.3,13.29
2010-08-25,Pune,28.26,96.72,3.61
2010-08-25,Mumbai,29.18,69.61,1.98
2010-08-25,Delhi,28.23,58.82,11.63
2010-08-25,Chennai,29.77,76.19,11.44
2010-08-25,Bangalore,20.51,83.67,17.7
2010-08-25,Hyderabad,27.56,78.76,21.31
2010-08-25,Kolkata,28.78,102.64,27.27
2010-08-25,Jaipur,22.16,67.7,14.75
2010-08-26,Pune,24.45,83.78,19.28
2010-08-26,Mumbai,23.8,81.14,19.47
2010-08-26,Delhi,29.93,79.42,8.49
2010-08-26,Chennai,24.89,99.6,15.58
2010-08-26,Bangalore,25.12,76.06,15.08
2010-08-26,Hyderabad,30.98,68.98,22.5
2010-08-26,Kolkata,23.03,86.83,8.0
2010-08-26,Jaipur,27.29,94.46,7.51
2010-08-27,Pune,26.0,80.5,10.49
2010-08-27,Mumbai,28.48,66.46,0.36
2010-08-27,Delhi,26.54,93.09,1.36
2010-08-27,Chennai,23.04,77.94,0.0
2010-08-27,Bangalore,31.27,89.02,23.02
2010-08-27,Hyderabad,19.1,82.86,20.52
2010-08-27,Kolkata,24.68,88.17,11.2
2010-08-27,Jaipur,18.95,72.79,19.4
2010-08-28,Pune,26.95,88.39,0.48
2010-08-28,Mumbai,26.58,77.77,13.84
2010-08-28,Delhi,28.42,90.24,15.44
2010-08-28,Chennai,24.76,87.47,13.32
2010-08-28,Bangalore,29.99,84.93,15.58
2010-08-28,Hyderabad,27.68,85.05,0.34
2010-08-28,Kolkata,29.01,101.38,19.82
2010-08-28,Jaipur,27.5,73.85,13.2
2010-08-29,Pune,26.06,73.93,25.61
2010-08-29,Mumbai,25.54,84.36,16.58
2010-08-29,Delhi,23.87,78.38,7.29
2010-08-29,Chennai,20.29,88.77,14.96
2010-08-29,Bangalore,29.87,89.41,25.99
2010-08-29,Hyderabad,30.43,85.62,6.49
2010-08-29,Kolkata,31.5,71.6,31.01
2010-08-29,Jaipur,26.28,71.59,6.57
2010-08-30,Pune,19.84,79.09,15.67
2010-08-30,Mumbai,31.48,91.13,45.52
2010-08-30,Delhi,24.61,84.27,17.25
2010-08-30,Chennai,22.42,98.24,25.98
2010-08-30,Bangalore,25.79,66.51,17.82
2010-08-30,Hyderabad,25.81,73.24,13.43
2010-08-30,Kolkata,23.31,96.26,3.27
2010-08-30,Jaipur,23.02,109.19,11.17
2010-08-31,Pune,24.42,88.44,32.87
2010-08-31,Mumbai,24.99,68.69,8.27
2010-08-31,Delhi,27.16,71.75,3.75
2010-08-31,Chennai,27.88,86.99,10.88
2010-08-31,Bangalore,30.9,91.83,0.35
2010-08-31,Hyderabad,28.85,80.93,7.08
2010-08-31,Kolkata,29.22,88.2,13.43
2010-08-31,Jaipur,28.9,63.42,15.01
2010-09-01,Pune,21.47,98.76,12.23
2010-09-01,Mumbai,25.27,101.46,17.01
2010-09-01,Delhi,24.38,69.93,22.81
2010-09-01,Chennai,27.46,89.09,4.32
2010-09-01,Bangalore,26.37,84.02,7.89
2010-09-01,Hyderabad,28.13,79.02,22.79
2010-09-01,Kolkata,26.42,83.89,1.58
2010-09-01,Jaipur,22.87,86.61,30.89
2010-09-02,Pune,26.57,101.54,18.69
2010-09-02,Mumbai,25.77,87.21,32.95
2010-09-02,Delhi,29.16,81.71,24.09
2010-09-02,Chennai,29.77,87.99,31.95
2010-09-02,Bangalore,31.28,89.65,4.18
2010-09-02,Hyderabad,31.92,86.77,14.51
2010-09-02,Kolkata,25.26,83.34,7.18
2010-09-02,Jaipur,27.23,112.14,33.52
2010-09-03,Pune,27.72,89.86,0.06
2010-09-03,Mumbai,23.0,76.13,29.27
2010-09-03,Delhi,27.7,77.57,15.39
2010-09-03,Chennai,23.19,98.61,4.35
2010-09-03,Bangalore,24.33,82.49,19.25
2010-09-03,Hyderabad,30.56,89.7,24.18
2010-09-03,Kolkata,30.64,83.71,15.36
2010-09-03,Jaipur,21.21,68.5,4.43
2010-09-04,Pune,26.13,76.38,26.37
2010-09-04,Mumbai,28.11,77.99,4.44
2010-09-04,Delhi,22.65,80.26,28.61
2010-09-04,Chennai,19.67,90.3,17.7
2010-09-04,Bangalore,24.35,105.89,12.83
2010-09-04,Hyderabad,20.61,85.97,12.47
2010-09-04,Kolkata,23.22,74.82,12.17
2010-09-04,Jaipur,26.46,82.0,19.9
2010-09-05,Pune,22.52,87.51,21.39
2010-09-05,Mumbai,25.66,73.67,2.26
2010-09-05,Delhi,22.17,89.89,22.02
2010-09-05,Chennai,28.57,95.21,20.36
2010-09-05,Bangalore,26.05,70.88,3.18
2010-09-05,Hyderabad,24.71,83.5,16.0
2010-09-05,Kolkata,29.28,80.8,15.97
2010-09-05,Jaipur,21.82,66.41,10.52
2010-09-06,Pune,23.77,94.33,13.03
2010-09-06,Mumbai,31.47,97.78,2.51
2010-09-06,Delhi,27.95,97.47,14.81
2010-09-06,Chennai,27.03,97.81,18.2
2010-09-06,Bangalore,25.53,93.86,25.46
2010-09-06,Hyderabad,31.74,79.32,12.75
2010-09-06,Kolkata,26.19,88.79,4.4
2010-09-06,Jaipur,22.27,87.18,7.74
2010-09-07,Pune,27.1,80.53,14.29
2010-09-07,Mumbai,21.75,66.86,9.85
2010-09-07,Delhi,33.94,90.68,27.15
2010-09-07,Chennai,31.75,86.89,16.58
2010-09-07,Bangalore,27.08,88.32,18.48
2010-09-07,Hyderabad,35.96,76.1,3.78
2010-09-07,Kolkata,24.14,71.01,12.26
2010-09-07,Jaipur,24.91,97.23,32.77
2010-09-08,Pune,27.21,88.61,8.32
2010-09-08,Mumbai,22.17,79.06,2.38
2010-09-08,Delhi,22.31,73.35,0.32
2010-09-08,Chennai,23.37,93.78,25.77
2010-09-08,Bangalore,22.87,87.32,21.16
2010-09-08,Hyderabad,26.86,83.82,3.89
2010-09-08,Kolkata,25.35,78.86,4.74
2010-09-08,Jaipur,20.88,77.59,4.96
2010-09-09,Pune,23.85,95.28,14.52
2010-09-09,Mumbai,23.53,95.26,6.12
2010-09-09,Delhi,21.82,96.71,38.67
2010-09-09,Chennai,29.54,90.1,19.66
2010-09-09,Bangalore,22.69,73.85,13.92
2010-09-09,Hyderabad,28.57,67.21,13.41
2010-09-09,Kolkata,23.73,66.64,24.82
2010-09-09,Jaipur,24.85,72.15,3.06
2010-09-10,Pune,22.47,91.98,16.2
2010-09-10,Mumbai,26.04,86.53,26.24
2010-09-10,Delhi,23.15,74.28,1.66
2010-09-10,Chennai,33.07,93.31,13.8
2010-09-10,Bangalore,22.7,91.46,20.95
2010-09-10,Hyderabad,24.79,66.82,13.5
2010-09-10,Kolkata,27.25,96.46,5.99
2010-09-10,Jaipur,21.49,76.05,13.46
2010-09-11,Pune,26.18,97.29,5.38
2010-09-11,Mumbai,23.34,72.42,4.58
2010-09-11,Delhi,25.12,83.01,5.32
2010-09-11,Chennai,27.73,67.7,6.93
2010-09-11,Bangalore,28.39,89.94,11.92
2010-09-11,Hyderabad,24.13,75.9,18.1
2010-09-11,Kolkata,26.5,88.26,31.45
2010-09-11,Jaipur,28.79,75.71,14.94
2010-09-12,Pune,23.65,105.6,5.61
2010-09-12,Mumbai,29.5,95.85,7.78
2010-09-12,Delhi,27.89,76.02,11.07
2010-09-12,Chennai,26.2,85.96,7.78
2010-09-12,Bangalore,27.49,77.99,21.38
2010-09-12,Hyderabad,28.71,68.92,21.02
2010-09-12,Kolkata,26.96,63.2,5.58
2010-09-12,Jaipur,23.72,84.57,23.49
2010-09-13,Pune,28.08,91.52,10.15
2010-09-13,Mumbai,22.87,85.09,26.49
2010-09-13,Delhi,22.55,76.78,20.63
2010-09-13,Chennai,31.02,82.92,18.24
2010-09-13,Bangalore,29.85,85.84,4.34
2010-09-13,Hyderabad,26.37,76.2,1.22
2010-09-13,Kolkata,30.88,94.42,26.08
2010-09-13,Jaipur,22.8,88.02,11.25
2010-09-14,Pune,26.58,74.17,3.51
2010-09-14,Mumbai,27.52,93.27,32.45
2010-09-14,Delhi,27.61,78.37,3.38
2010-09-14,Chennai,30.83,76.36,41.71
2010-09-14,Bangalore,22.1,64.13,21.07
2010-09-14,Hyderabad,29.3,87.31,9.26
2010-09-14,Kolkata,27.46,77.85,1.41
2010-09-14,Jaipur,28.89,71.35,15.95
2010-09-15,Pune,30.28,91.06,15.52
2010-09-15,Mumbai,21.86,89.56,0.38
2010-09-15,Delhi,25.11,86.41,1.65
2010-09-15,Chennai,29.22,60.77,24.28
2010-09-15,Bangalore,27.6,101.46,4.95
2010-09-15,Hyderabad,29.8,96.24,30.18
2010-09-15,Kolkata,24.53,85.8,1.33
2010-09-15,Jaipur,24.0,79.53,33.53
2010-09-16,Pune,26.15,73.92,21.97
2010-09-16,Mumbai,21.48,91.68,33.19
2010-09-16,Delhi,27.53,78.31,14.1
2010-09-16,Chennai,23.04,101.96,1.37
2010-09-16,Bangalore,31.59,88.4,19.23
2010-09-16,Hyderabad,24.28,86.83,16.29
2010-09-16,Kolkata,30.78,105.09,17.21
2010-09-16,Jaipur,26.18,64.04,8.47
2010-09-17,Pune,25.83,82.26,19.67
2010-09-17,Mumbai,24.19,85.71,2.92
2010-09-17,Delhi,24.38,83.99,17.87
2010-09-17,Chennai,28.22,81.65,25.12
2010-09-17,Bangalore,27.88,73.13,1.87
2010-09-17,Hyderabad,23.0,90.7,33.37
2010-09-17,Kolkata,25.1,83.13,9.53
2010-09-17,Jaipur,27.14,90.49,10.73
2010-09-18,Pune,23.84,88.06,22.53
2010-09-18,Mumbai,29.38,75.92,7.04
2010-09-18,Delhi,27.08,95.71,13.11
2010-09-18,Chennai,22.69,86.16,19.6
2010-09-18,Bangalore,24.36,80.09,16.89
2010-09-18,Hyderabad,33.37,77.24,18.07
2010-09-18,Kolkata,26.07,96.33,19.63
2010-09-18,Jaipur,21.64,92.8,6.28
2010-09-19,Pune,25.29,70.6,23.14
2010-09-19,Mumbai,21.06,74.32,17.15
2010-09-19,Delhi,26.06,80.29,17.76
2010-09-19,Chennai,24.4,77.46,1.92
2010-09-19,Bangalore,27.51,90.3,17.76
2010-09-19,Hyderabad,28.57,84.67,3.59
2010-09-19,Kolkata,28.82,78.7,27.35
2010-09-19,Jaipur,24.48,104.09,9.62
2010-09-20,Pune,24.63,91.83,9.5
2010-09-20,Mumbai,23.3,86.99,19.24
2010-09-20,Delhi,24.13,55.82,22.5
2010-09-20,Chennai,27.05,84.67,12.6
2010-09-20,Bangalore,25.83,78.27,21.78
2010-09-20,Hyderabad,25.03,90.67,9.68
2010-09-20,Kolkata,19.94,79.79,18.12
2010-09-20,Jaipur,19.61,80.62,17.27
2010-09-21,Pune,29.83,80.53,6.48
2010-09-21,Mumbai,20.47,81.06,20.42
2010-09-21,Delhi,26.06,82.27,15.24
2010-09-21,Chennai,25.7,81.15,9.21
2010-09-21,Bangalore,25.34,74.92,5.65
2010-09-21,Hyderabad,23.49,96.71,25.67
2010-09-21,Kolkata,30.7,91.13,1.41
2010-09-21,Jaipur,21.08,85.42,15.77
2010-09-22,Pune,24.74,79.41,12.17
2010-09-22,Mumbai,27.29,76.09,16.68
2010-09-22,Delhi,23.27,79.36,35.04
2010-09-22,Chennai,23.2,82.22,23.93
2010-09-22,Bangalore,24.91,88.66,4.92
2010-09-22,Hyderabad,24.69,82.01,16.75
2010-09-22,Kolkata,28.71,86.04,4.68
2010-09-22,Jaipur,26.18,96.13,18.92
2010-09-23,Pune,25.16,75.8,5.01
2010-09-23,Mumbai,17.12,59.38,18.21
2010-09-23,Delhi,25.74,73.01,20.66
2010-09-23,Chennai,25.99,87.75,10.81
2010-09-23,Bangalore,30.66,71.32,16.13
2010-09-23,Hyderabad,27.15,86.26,13.15
2010-09-23,Kolkata,28.18,75.92,10.7
2010-09-23,Jaipur,26.77,71.92,24.34
2010-09-24,Pune,27.41,79.4,26.0
2010-09-24,Mumbai,25.49,78.01,8.0
2010-09-24,Delhi,21.73,83.71,21.01
2010-09-24,Chennai,28.3,94.44,22.36
2010-09-24,Bangalore,20.58,95.16,10.21
2010-09-24,Hyderabad,20.38,91.07,16.82
2010-09-24,Kolkata,25.17,94.81,22.2
2010-09-24,Jaipur,24.81,90.03,18.54
2010-09-25,Pune,27.71,82.35,27.94
2010-09-25,Mumbai,25.32,86.23,26.06
2010-09-25,Delhi,26.22,79.34,18.24
2010-09-25,Chennai,24.83,57.5,3.96
2010-09-25,Bangalore,27.82,74.32,16.54
2010-09-25,Hyderabad,28.62,87.49,28.29
2010-09-25,Kolkata,19.69,77.7,19.39
2010-09-25,Jaipur,31.66,77.72,12.78
2010-09-26,Pune,24.06,95.93,0.47
2010-09-26,Mumbai,28.29,82.44,18.12
2010-09-26,Delhi,25.8,89.69,15.36
2010-09-26,Chennai,29.0,83.06,18.24
2010-09-26,Bangalore,22.26,104.45,4.79
2010-09-26,Hyderabad,30.56,89.43,4.09
2010-09-26,Kolkata,23.25,84.88,9.86
2010-09-26,Jaipur,25.3,94.27,7.01
2010-09-27,Pune,23.91,75.3,17.3
2010-09-27,Mumbai,26.24,87.18,10.64
2010-09-27,Delhi,26.29,75.41,4.8
2010-09-27,Chennai,29.36,90.18,21.95
2010-09-27,Bangalore,25.58,63.91,25.93
2010-09-27,Hyderabad,21.03,85.29,4.3
2010-09-27,Kolkata,23.62,75.88,12.07
2010-09-27,Jaipur,27.9,79.47,24.32
2010-09-28,Pune,23.89,93.18,11.59
2010-09-28,Mumbai,22.2,94.94,24.81
2010-09-28,Delhi,25.94,75.03,22.35
2010-09-28,Chennai,31.88,78.18,7.5
2010-09-28,Bangalore,27.43,67.09,10.33
2010-09-28,Hyderabad,31.15,86.69,6.8
2010-09-28,Kolkata,24.02,83.76,18.01
2010-09-28,Jaipur,28.4,81.22,5.19
2010-09-29,Pune,23.96,103.06,12.14
2010-09-29,Mumbai,25.08,86.82,7.55
2010-09-29,Delhi,24.2,86.18,1.61
2010-09-29,Chennai,18.96,79.9,32.31
2010-09-29,Bangalore,23.97,84.31,3.91
2010-09-29,Hyderabad,29.6,84.92,9.11
2010-09-29,Kolkata,26.99,85.05,11.41
2010-09-29,Jaipur,25.45,72.09,14.0
2010-09-30,Pune,27.47,74.06,30.42
2010-09-30,Mumbai,25.23,83.44,26.77
2010-09-30,Delhi,25.39,79.52,18.59
2010-09-30,Chennai,20.5,83.15,17.55
2010-09-30,Bangalore,24.24,79.88,19.53
2010-09-30,Hyderabad,24.17,99.76,24.87
2010-09-30,Kolkata,26.35,81.6,31.01
2010-09-30,Jaipur,23.0,84.15,24.39
2010-10-01,Pune,24.99,75.14,0.76
2010-10-01,Mumbai,22.47,66.9,1.89
2010-10-01,Delhi,22.36,60.77,1.66
2010-10-01,Chennai,21.37,42.03,6.28
2010-10-01,Bangalore,25.05,58.19,5.75
2010-10-01,Hyderabad,23.61,46.38,0.32
2010-10-01,Kolkata,22.93,63.03,2.05
2010-10-01,Jaipur,22.1,58.86,3.24
2010-10-02,Pune,25.2,72.26,3.42
2010-10-02,Mumbai,26.67,70.71,1.02
2010-10-02,Delhi,26.87,33.56,1.25
2010-10-02,Chennai,25.56,28.46,4.08
2010-10-02,Bangalore,22.92,24.06,3.15
2010-10-02,Hyderabad,24.13,47.11,3.57
2010-10-02,Kolkata,25.78,64.55,1.98
2010-10-02,Jaipur,25.41,56.01,0.83
2010-10-03,Pune,24.2,58.27,1.79
2010-10-03,Mumbai,24.03,52.37,1.87
2010-10-03,Delhi,27.42,33.08,5.13
2010-10-03,Chennai,22.99,37.48,0.4
2010-10-03,Bangalore,29.59,80.79,8.51
2010-10-03,Hyderabad,15.91,68.9,3.9
2010-10-03,Kolkata,17.76,83.2,3.23
2010-10-03,Jaipur,27.19,66.08,0.47
2010-10-04,Pune,22.68,52.03,2.97
2010-10-04,Mumbai,24.84,44.23,3.39
2010-10-04,Delhi,23.02,42.24,3.73
2010-10-04,Chennai,20.52,50.34,1.02
2010-10-04,Bangalore,24.48,43.14,3.17
2010-10-04,Hyderabad,25.33,57.93,3.01
2010-10-04,Kolkata,23.33,59.27,3.63
2010-10-04,Jaipur,25.98,64.69,0.88
2010-10-05,Pune,24.99,51.26,4.38
2010-10-05,Mumbai,20.39,60.55,2.5
2010-10-05,Delhi,28.35,52.79,5.39
2010-10-05,Chennai,28.04,67.1,4.07
2010-10-05,Bangalore,24.37,45.04,4.67
2010-10-05,Hyderabad,27.49,63.43,3.05
2010-10-05,Kolkata,25.85,82.64,1.11
2010-10-05,Jaipur,25.55,59.34,0.22
2010-10-06,Pune,28.0,33.38,3.23
2010-10-06,Mumbai,25.05,23.31,1.07
2010-10-06,Delhi,22.47,58.6,3.89
2010-10-06,Chennai,24.36,71.59,8.45
2010-10-06,Bangalore,18.06,61.37,2.08
2010-10-06,Hyderabad,25.77,68.65,1.65
2010-10-06,Kolkata,20.05,40.36,3.25
2010-10-06,Jaipur,19.8,61.49,3.91
2010-10-07,Pune,23.64,59.77,0.44
2010-10-07,Mumbai,19.54,56.13,4.91
2010-10-07,Delhi,24.13,54.36,2.89
2010-10-07,Chennai,18.38,52.33,2.34
2010-10-07,Bangalore,20.73,32.93,4.75
2010-10-07,Hyderabad,18.97,83.83,0.31
2010-10-07,Kolkata,26.45,46.75,4.76
2010-10-07,Jaipur,26.25,52.07,5.38
2010-10-08,Pune,24.01,72.03,1.88
2010-10-08,Mumbai,18.97,60.59,3.58
2010-10-08,Delhi,20.57,46.3,3.21
2010-10-08,Chennai,24.06,32.06,2.89
2010-10-08,Bangalore,18.99,88.33,0.0
2010-10-08,Hyderabad,21.02,20.1,4.1
2010-10-08,Kolkata,23.3,45.11,1.56
2010-10-08,Jaipur,25.79,51.87,5.63
2010-10-09,Pune,24.0,66.64,6.36
2010-10-09,Mumbai,22.61,56.66,1.02
2010-10-09,Delhi,18.98,66.45,1.27
2010-10-09,Chennai,22.07,53.75,4.4
2010-10-09,Bangalore,26.57,73.22,2.76
2010-10-09,Hyderabad,25.97,68.32,0.57
2010-10-09,Kolkata,15.92,57.3,1.72
2010-10-09,Jaipur,26.02,67.06,2.4
2010-10-10,Pune,24.2,38.18,1.98
2010-10-10,Mumbai,26.36,45.19,2.9
2010-10-10,Delhi,20.61,54.72,1.25
2010-10-10,Chennai,24.3,46.13,2.2
2010-10-10,Bangalore,20.24,34.51,4.82
2010-10-10,Hyderabad,24.82,42.21,1.84
2010-10-10,Kolkata,24.09,37.91,4.2
2010-10-10,Jaipur,25.32,62.24,1.9
